Cliente	Anio	Mes	Minutos_Trabajados
1317	2016	08	231
1317	2016	10	258
1317	2016	12	272
1317	2017	02	277
1317	2017	04	298
1317	2017	06	269
1317	2017	08	253
1317	2017	10	210
1317	2017	12	223
1317	2018	02	262
1317	2018	04	286
1317	2018	06	280
1317	2018	08	252
1317	2018	10	317
1317	2018	12	353
1317	2019	02	370
1317	2019	04	359
1317	2019	06	284
1317	2019	08	237
1317	2019	10	204
1317	2019	12	206
1317	2020	02	245
1317	2020	03	145
1317	2020	04	146
1317	2020	06	219
1317	2020	07	120
1317	2020	08	121
1317	2020	09	113
1317	2020	10	114
1317	2020	11	127
1317	2020	12	128
1317	2021	01	150
1317	2021	02	150
1317	2021	03	142
1317	2021	04	142
1318	2020	07	156
1318	2020	08	156
1318	2020	09	154
1318	2020	10	155
1318	2020	11	162
1318	2020	12	163
1318	2021	01	159
1318	2021	02	160
1318	2021	03	94
1318	2021	04	95
1320	2014	02	205
1320	2014	04	202
1320	2014	06	164
1320	2014	08	147
1320	2014	10	147
1320	2014	12	173
1320	2015	02	181
1320	2015	04	173
1320	2015	06	155
1320	2015	08	147
1320	2015	10	159
1320	2015	12	177
1320	2016	02	195
1320	2016	04	188
1320	2016	06	181
1320	2016	08	171
1320	2016	10	181
1320	2016	12	203
1320	2017	02	208
1320	2017	04	201
1320	2017	06	199
1320	2017	08	187
1320	2017	10	183
1320	2017	12	201
1320	2018	02	219
1320	2018	04	205
1320	2018	06	183
1320	2018	08	172
1320	2018	10	168
1320	2018	12	175
1320	2019	02	189
1320	2019	04	174
1320	2019	06	152
1320	2019	08	130
1320	2019	10	144
1320	2019	12	155
1320	2020	02	177
1320	2020	03	105
1320	2020	04	105
1320	2020	06	142
1320	2020	07	80
1320	2020	08	80
1321	2014	02	310
1321	2014	04	283
1321	2014	06	331
1321	2014	08	340
1321	2014	10	322
1321	2014	12	295
1321	2015	02	529
1321	2015	04	369
1321	2015	06	320
1321	2015	08	347
1321	2015	10	323
1321	2015	12	358
1321	2016	02	614
1321	2016	04	432
1321	2016	06	317
1321	2016	10	343
1321	2016	12	342
1321	2017	02	691
1321	2017	04	401
1321	2017	06	327
1321	2017	08	340
1321	2017	10	320
1321	2017	12	337
1321	2018	02	722
1321	2018	04	307
1321	2018	06	318
1321	2018	08	334
1321	2018	10	327
1321	2018	12	309
1321	2019	02	459
1321	2019	04	389
1321	2019	06	300
1321	2019	08	321
1321	2019	10	302
1321	2019	12	305
1321	2020	02	513
1321	2020	03	222
1321	2020	04	222
1321	2020	06	321
1321	2020	07	194
1321	2020	08	195
1321	2020	09	177
1321	2020	10	178
1321	2020	11	176
1321	2020	12	176
1321	2021	01	207
1321	2021	02	207
1321	2021	03	207
1321	2021	04	208
1324	2014	02	386
1324	2014	04	380
1324	2014	06	413
1324	2014	08	415
1324	2014	10	355
1324	2014	12	304
1324	2015	02	315
1324	2015	04	318
1324	2015	06	333
1324	2015	08	334
1324	2015	10	308
1324	2015	12	312
1324	2016	02	323
1324	2016	04	293
1324	2016	06	356
1324	2016	08	387
1324	2016	10	362
1324	2016	12	309
1324	2017	02	303
1324	2017	04	310
1324	2017	06	347
1324	2017	08	354
1324	2017	10	348
1324	2017	12	296
1324	2018	02	317
1324	2018	04	302
1324	2018	06	386
1324	2018	08	420
1324	2018	10	375
1324	2018	12	384
1324	2019	02	406
1324	2019	04	417
1324	2019	06	441
1324	2019	08	492
1324	2019	10	500
1324	2019	12	448
1324	2020	02	492
1324	2020	03	261
1324	2020	04	262
1324	2020	05	295
1324	2020	06	295
1324	2020	07	295
1324	2020	08	295
1324	2020	09	274
1324	2020	10	275
1324	2020	11	268
1324	2020	12	268
1324	2021	01	321
1324	2021	02	321
1324	2021	03	290
1324	2021	04	291
1330	2014	02	411
1330	2014	04	290
1330	2014	06	262
1330	2014	08	244
1330	2014	10	235
1330	2014	12	279
1330	2015	02	410
1330	2015	04	302
1330	2015	06	253
1330	2015	08	246
1330	2015	10	242
1330	2015	12	276
1330	2016	02	518
1330	2016	04	365
1330	2016	06	269
1330	2016	08	261
1330	2016	10	252
1330	2016	12	272
1330	2017	02	576
1330	2017	04	336
1330	2017	06	257
1330	2017	08	245
1330	2017	10	232
1330	2017	12	249
1330	2018	02	995
1330	2018	04	250
1330	2018	06	256
1330	2018	08	297
1330	2018	10	283
1330	2018	12	258
1330	2019	02	263
1330	2019	04	280
1330	2019	06	269
1330	2019	08	271
1330	2019	10	268
1330	2019	12	272
1330	2020	02	321
1330	2020	03	169
1330	2020	04	169
1330	2020	06	290
1330	2020	07	167
1330	2020	08	167
1330	2020	09	148
1330	2020	10	148
1330	2020	11	157
1330	2020	12	158
1330	2021	01	235
1330	2021	02	235
1330	2021	03	183
1330	2021	04	184
1348	2014	02	614
1348	2014	04	553
1348	2014	06	446
1348	2014	08	389
1348	2014	10	395
1348	2014	12	393
1348	2015	02	577
1348	2015	04	432
1348	2015	06	344
1348	2015	08	372
1348	2015	10	404
1348	2015	12	412
1348	2016	02	557
1348	2016	04	524
1348	2016	06	477
1348	2016	10	441
1348	2016	12	476
1348	2017	02	549
1348	2017	04	531
1348	2017	06	492
1348	2017	08	507
1348	2017	10	425
1348	2017	12	484
1348	2018	02	608
1348	2018	04	489
1348	2018	06	460
1348	2018	08	433
1348	2018	10	449
1348	2018	12	452
1348	2019	02	491
1348	2019	04	508
1348	2019	06	486
1348	2019	08	465
1348	2019	10	436
1348	2019	12	468
1348	2020	02	492
1348	2020	03	259
1348	2020	04	259
1348	2020	06	411
1348	2020	07	232
1348	2020	08	233
1348	2020	09	239
1348	2020	10	240
1348	2020	11	238
1348	2020	12	238
1348	2021	01	257
1348	2021	02	258
1348	2021	03	245
1348	2021	04	246
1349	2014	02	207
1349	2014	04	193
1349	2014	06	319
1349	2014	08	446
1349	2014	10	273
1349	2014	12	223
1349	2015	02	215
1349	2015	04	210
1349	2015	06	263
1349	2015	08	164
1349	2015	10	189
1349	2015	12	185
1349	2016	02	203
1349	2016	04	240
1349	2016	06	239
1349	2016	08	210
1349	2016	10	206
1349	2016	12	211
1349	2017	02	188
1349	2017	04	201
1349	2017	06	213
1349	2017	08	267
1349	2017	10	231
1349	2017	12	199
1349	2018	02	227
1349	2018	04	206
1349	2018	06	259
1349	2018	08	311
1349	2018	10	238
1349	2018	12	207
1349	2019	02	208
1349	2019	04	224
1349	2019	06	184
1349	2019	08	179
1349	2019	10	167
1349	2019	12	179
1349	2020	02	210
1349	2020	03	123
1349	2020	04	124
1349	2020	06	278
1349	2020	07	197
1349	2020	08	198
1349	2020	09	131
1349	2020	10	131
1349	2020	11	151
1349	2020	12	152
1349	2021	01	142
1349	2021	02	143
1349	2021	03	141
1349	2021	04	142
1356	2014	02	478
1356	2014	04	458
1356	2014	06	430
1356	2014	08	424
1356	2014	10	396
1356	2014	12	426
1356	2015	02	441
1356	2015	04	441
1356	2015	06	427
1356	2015	08	444
1356	2015	10	414
1356	2015	12	411
1356	2016	02	539
1356	2016	04	461
1356	2016	06	418
1356	2016	08	511
1356	2016	10	446
1356	2016	12	516
1356	2017	02	627
1356	2017	04	531
1356	2017	06	564
1356	2017	08	1126
1356	2017	10	590
1356	2017	12	579
1356	2018	02	779
1356	2018	04	583
1356	2018	06	577
1356	2018	08	694
1356	2018	10	627
1356	2018	12	616
1356	2019	02	653
1356	2019	04	676
1356	2019	06	770
1356	2019	08	769
1356	2019	10	810
1356	2019	12	830
1356	2020	02	938
1356	2020	03	473
1356	2020	04	473
1356	2020	06	835
1356	2020	07	437
1356	2020	08	437
1356	2020	09	422
1356	2020	10	423
1356	2020	11	426
1356	2020	12	427
1356	2021	01	511
1356	2021	02	512
1356	2021	03	391
1356	2021	04	392
1369	2014	02	175
1369	2014	04	175
1369	2014	06	166
1369	2014	08	158
1369	2014	10	160
1369	2014	12	168
1369	2015	02	175
1369	2015	04	172
1369	2015	06	188
1369	2015	08	193
1369	2015	10	172
1369	2015	12	167
1369	2016	02	155
1369	2016	04	177
1369	2016	06	160
1369	2016	08	162
1369	2016	10	171
1369	2016	12	174
1369	2017	02	182
1369	2017	04	164
1369	2017	06	175
1369	2017	08	164
1369	2017	10	158
1369	2017	12	179
1369	2018	02	191
1369	2018	04	168
1369	2018	06	159
1369	2018	08	160
1369	2018	10	162
1369	2018	12	165
1369	2019	02	179
1369	2019	04	173
1369	2019	06	163
1369	2019	08	162
1369	2019	10	162
1369	2019	12	175
1369	2020	02	187
1369	2020	03	114
1369	2020	04	114
1369	2020	06	184
1369	2020	07	118
1369	2020	08	118
1369	2020	09	107
1369	2020	10	107
1369	2020	11	113
1369	2020	12	114
1369	2021	01	117
1369	2021	02	118
1369	2021	03	104
1369	2021	04	104
1374	2014	02	242
1374	2014	04	228
1374	2014	06	195
1374	2014	08	201
1374	2014	10	200
1374	2014	12	210
1374	2015	02	260
1374	2015	04	231
1374	2015	06	207
1374	2015	08	223
1374	2015	10	213
1374	2015	12	209
1374	2016	02	235
1374	2016	04	221
1374	2016	06	201
1374	2016	08	204
1374	2016	10	202
1374	2016	12	203
1374	2017	02	222
1374	2017	04	205
1374	2017	06	196
1374	2017	08	206
1374	2017	10	203
1374	2017	12	202
1374	2018	02	244
1374	2018	04	206
1374	2018	06	189
1374	2018	08	194
1374	2018	10	195
1374	2018	12	201
1374	2019	02	226
1374	2019	04	216
1374	2019	06	196
1374	2019	08	199
1374	2019	10	190
1374	2019	12	203
1374	2020	02	272
1374	2020	03	148
1374	2020	04	148
1374	2020	06	207
1374	2020	07	263
1374	2020	08	264
1374	2020	09	138
1374	2020	10	139
1374	2020	11	143
1374	2020	12	143
1374	2021	01	183
1374	2021	02	183
1374	2021	03	153
1374	2021	04	153
1376	2014	02	714
1376	2014	04	574
1376	2014	06	657
1376	2014	08	602
1376	2014	10	492
1376	2014	12	436
1376	2015	02	712
1376	2015	04	527
1376	2015	06	545
1376	2015	08	558
1376	2015	10	534
1376	2015	12	874
1376	2016	02	829
1376	2016	04	551
1376	2016	06	461
1376	2016	08	517
1376	2016	10	565
1376	2016	12	725
1376	2017	02	998
1376	2017	04	702
1376	2017	06	715
1376	2017	08	723
1376	2017	10	689
1376	2017	12	744
1376	2018	02	1330
1376	2018	04	687
1376	2018	06	695
1376	2018	08	659
1376	2018	10	678
1376	2018	12	770
1376	2019	02	1058
1376	2019	04	873
1376	2019	06	755
1376	2019	08	760
1376	2019	10	777
1376	2019	12	758
1376	2020	02	1183
1376	2020	03	488
1376	2020	04	488
1376	2020	06	871
1376	2020	07	413
1376	2020	08	413
1376	2020	09	413
1376	2020	10	414
1376	2020	11	421
1376	2020	12	422
1376	2021	01	595
1376	2021	02	596
1376	2021	03	467
1376	2021	04	467
1378	2014	02	459
1378	2014	04	393
1378	2014	06	373
1378	2014	08	361
1378	2014	10	316
1378	2014	12	295
1378	2015	02	513
1378	2015	04	330
1378	2015	06	281
1378	2015	08	251
1378	2015	10	241
1378	2015	12	247
1378	2016	02	479
1378	2016	04	309
1378	2016	06	230
1378	2016	08	228
1378	2016	10	234
1378	2016	12	242
1378	2017	02	384
1378	2017	04	295
1378	2017	06	231
1378	2017	08	232
1378	2017	10	227
1378	2017	12	236
1378	2018	02	814
1378	2018	04	279
1378	2018	06	251
1378	2018	08	238
1378	2018	10	252
1378	2018	12	325
1378	2019	02	422
1378	2019	04	283
1378	2019	06	257
1378	2019	08	269
1378	2019	10	249
1378	2019	12	234
1378	2020	02	556
1378	2020	03	237
1378	2020	04	238
1378	2020	06	279
1378	2020	07	155
1378	2020	08	156
1378	2020	09	156
1378	2020	10	157
1378	2020	11	148
1378	2020	12	149
1378	2021	01	296
1378	2021	02	297
1378	2021	03	215
1378	2021	04	215
1380	2014	02	179
1380	2014	04	150
1380	2014	06	139
1380	2014	08	132
1380	2014	10	130
1380	2014	12	157
1380	2015	02	230
1380	2015	04	170
1380	2015	06	138
1380	2015	08	130
1380	2015	10	130
1380	2015	12	150
1380	2016	02	186
1380	2016	04	152
1380	2016	06	140
1380	2016	08	130
1380	2016	10	135
1380	2016	12	157
1380	2017	02	201
1380	2017	04	150
1380	2017	06	136
1380	2017	08	137
1380	2017	10	142
1380	2017	12	157
1380	2018	02	186
1380	2018	04	141
1380	2018	06	130
1380	2018	08	148
1380	2018	10	141
1380	2018	12	172
1380	2019	02	172
1380	2019	06	130
1380	2019	08	418
1380	2019	10	272
1380	2019	12	141
1380	2020	02	212
1380	2020	03	97
1380	2020	04	98
1380	2020	06	140
1380	2020	07	107
1380	2020	08	107
1380	2020	09	89
1380	2020	10	89
1380	2020	11	93
1380	2020	12	94
1380	2021	01	125
1380	2021	02	125
1380	2021	03	97
1380	2021	04	98
1387	2014	02	383
1387	2014	04	446
1387	2014	06	400
1387	2014	08	358
1387	2014	10	429
1387	2014	12	427
1387	2015	02	430
1387	2015	04	363
1387	2015	06	403
1387	2015	08	352
1387	2015	10	373
1387	2015	12	391
1387	2016	02	361
1387	2016	04	288
1387	2016	06	281
1387	2016	08	313
1387	2016	10	301
1387	2016	12	356
1387	2017	02	338
1387	2017	04	347
1387	2017	06	461
1387	2017	08	535
1387	2017	10	534
1387	2017	12	477
1387	2018	02	471
1387	2018	04	393
1387	2018	06	330
1387	2018	08	338
1387	2018	10	320
1387	2018	12	335
1387	2019	02	342
1387	2019	04	392
1387	2019	06	404
1387	2019	08	394
1387	2019	10	374
1387	2019	12	537
1387	2020	02	1198
1387	2020	03	517
1387	2020	04	517
1387	2020	05	465
1387	2020	06	465
1387	2020	07	402
1387	2020	08	403
1387	2020	09	323
1387	2020	10	323
1387	2020	11	372
1387	2020	12	373
1387	2021	01	375
1387	2021	02	375
1387	2021	03	313
1387	2021	04	313
1394	2014	02	162
1394	2014	04	177
1394	2014	06	148
1394	2014	08	156
1394	2014	10	147
1394	2014	12	171
1394	2015	02	157
1394	2015	04	181
1394	2015	06	152
1394	2015	08	145
1394	2015	10	142
1394	2015	12	167
1394	2016	02	182
1394	2016	04	156
1394	2016	06	167
1394	2016	08	140
1394	2016	10	152
1394	2016	12	170
1394	2017	02	181
1394	2017	04	150
1394	2017	06	148
1394	2017	08	147
1394	2017	10	142
1394	2017	12	171
1394	2018	02	203
1394	2018	04	149
1394	2018	06	137
1394	2018	08	138
1394	2018	10	147
1394	2018	12	149
1394	2019	02	197
1394	2019	04	164
1394	2019	06	145
1394	2019	08	138
1394	2019	10	149
1394	2019	12	149
1394	2020	02	209
1394	2020	03	110
1394	2020	04	110
1394	2020	06	155
1394	2020	07	96
1394	2020	08	96
1394	2020	09	96
1394	2020	10	96
1394	2020	11	109
1394	2020	12	109
1394	2021	01	127
1394	2021	02	128
1394	2021	03	104
1394	2021	04	104
1402	2014	02	171
1402	2014	04	155
1402	2014	06	162
1402	2014	08	181
1402	2014	10	172
1402	2014	12	151
1402	2015	02	151
1402	2015	04	152
1402	2015	06	154
1402	2015	08	174
1402	2015	10	159
1402	2015	12	143
1402	2016	02	152
1402	2016	04	155
1402	2016	06	166
1402	2016	08	161
1402	2016	10	140
1402	2016	12	148
1402	2017	02	156
1402	2017	04	156
1402	2017	06	148
1402	2017	08	147
1402	2017	10	149
1402	2017	12	159
1402	2018	02	181
1402	2018	04	156
1402	2018	06	148
1402	2018	08	145
1402	2018	10	139
1402	2018	12	145
1402	2019	02	156
1402	2019	04	162
1402	2019	06	153
1402	2019	08	184
1402	2019	10	140
1402	2019	12	147
1402	2020	02	175
1402	2020	03	112
1402	2020	04	112
1402	2020	06	149
1402	2020	07	97
1402	2020	08	98
1402	2020	09	95
1402	2020	10	95
1402	2020	11	107
1402	2020	12	108
1402	2021	01	121
1402	2021	02	122
1402	2021	03	113
1402	2021	04	113
1413	2014	02	106
1413	2014	04	164
1413	2014	06	136
1413	2014	08	100
1413	2014	10	73
1413	2014	12	108
1413	2015	02	216
1413	2015	04	215
1413	2015	06	173
1413	2015	08	159
1413	2015	10	174
1413	2015	12	197
1413	2016	02	232
1413	2016	04	189
1413	2016	06	113
1413	2016	08	67
1413	2018	04	63
1413	2018	06	63
1413	2018	08	69
1413	2019	06	71
1413	2019	08	83
1413	2019	10	69
1413	2019	12	77
1413	2020	02	68
1413	2020	06	76
1415	2020	02	61
1424	2014	02	73
1424	2014	04	72
1424	2014	06	71
1424	2014	08	70
1424	2014	10	69
1424	2014	12	68
1424	2015	02	67
1424	2015	04	70
1424	2015	06	83
1424	2015	08	69
1424	2015	10	62
1424	2015	12	72
1424	2016	02	82
1424	2016	04	83
1424	2016	06	83
1424	2016	08	70
1424	2016	10	78
1424	2016	12	83
1424	2017	02	80
1424	2017	04	65
1424	2017	08	61
1424	2017	12	131
1424	2018	02	101
1424	2018	04	61
1424	2018	10	68
1424	2018	12	65
1424	2019	02	83
1424	2019	04	74
1424	2019	06	71
1424	2019	08	81
1424	2019	10	66
1424	2019	12	71
1424	2020	02	95
1427	2014	02	734
1427	2014	04	567
1427	2014	06	476
1427	2014	08	494
1427	2014	10	450
1427	2014	12	480
1427	2015	02	654
1427	2015	04	529
1427	2015	06	465
1427	2015	08	397
1427	2015	10	393
1427	2015	12	400
1427	2016	02	606
1427	2016	04	443
1427	2016	06	424
1427	2016	08	446
1427	2016	10	472
1427	2016	12	439
1427	2017	02	475
1427	2017	04	424
1427	2017	06	401
1427	2017	08	401
1427	2017	10	401
1427	2017	12	479
1427	2018	02	657
1427	2018	04	407
1427	2018	06	362
1427	2018	08	414
1427	2018	10	421
1427	2018	12	421
1427	2019	02	557
1427	2019	04	420
1427	2019	06	370
1427	2019	08	417
1427	2019	10	414
1427	2019	12	421
1427	2020	02	630
1427	2020	03	286
1427	2020	04	287
1427	2020	06	465
1427	2020	07	230
1427	2020	08	231
1427	2020	09	241
1427	2020	10	242
1427	2020	11	257
1427	2020	12	257
1427	2021	01	324
1427	2021	02	324
1427	2021	03	273
1427	2021	04	273
1429	2014	02	421
1429	2014	04	428
1429	2014	06	356
1429	2014	08	354
1429	2014	10	330
1429	2014	12	345
1429	2015	02	532
1429	2015	04	383
1429	2015	06	336
1429	2015	08	327
1429	2015	10	304
1429	2015	12	354
1429	2016	02	613
1429	2016	04	396
1429	2016	06	325
1429	2016	08	307
1429	2016	10	310
1429	2016	12	329
1429	2017	02	458
1429	2017	04	367
1429	2017	06	317
1429	2017	08	330
1429	2017	10	315
1429	2017	12	326
1429	2018	02	629
1429	2018	04	351
1429	2018	06	317
1429	2018	08	319
1429	2018	10	324
1429	2018	12	318
1429	2019	02	505
1429	2019	04	360
1429	2019	06	313
1429	2019	08	327
1429	2019	10	298
1429	2019	12	300
1429	2020	02	544
1429	2020	03	237
1429	2020	04	237
1429	2020	06	319
1429	2020	07	180
1429	2020	08	180
1429	2020	09	175
1429	2020	10	175
1429	2020	11	187
1429	2020	12	188
1429	2021	01	304
1429	2021	02	305
1429	2021	03	257
1429	2021	04	257
1433	2014	02	265
1433	2014	04	262
1433	2014	06	250
1433	2014	08	243
1433	2014	10	257
1433	2014	12	266
1433	2015	02	277
1433	2015	04	270
1433	2015	06	286
1433	2015	08	277
1433	2015	10	240
1433	2015	12	233
1433	2016	02	279
1433	2016	04	248
1433	2016	06	225
1433	2016	08	225
1433	2016	10	221
1433	2016	12	234
1433	2017	02	248
1433	2017	04	216
1433	2017	06	193
1433	2017	08	195
1433	2017	10	197
1433	2017	12	224
1433	2018	02	276
1433	2018	04	210
1433	2018	06	198
1433	2018	08	201
1433	2018	10	199
1433	2018	12	224
1433	2019	02	239
1433	2019	04	222
1433	2019	06	181
1433	2019	08	174
1433	2019	10	178
1433	2019	12	185
1433	2020	02	237
1433	2020	03	126
1433	2020	04	127
1433	2020	06	195
1433	2020	07	126
1433	2020	08	126
1433	2020	09	116
1433	2020	10	116
1433	2020	11	119
1433	2020	12	119
1433	2021	01	153
1433	2021	02	154
1433	2021	03	129
1433	2021	04	130
1441	2014	02	373
1441	2014	04	372
1441	2014	06	373
1441	2014	08	370
1441	2014	10	366
1441	2014	12	372
1441	2015	02	483
1441	2015	04	443
1441	2015	06	364
1441	2015	08	376
1441	2015	10	398
1441	2015	12	443
1441	2016	02	517
1441	2016	04	479
1441	2016	06	418
1441	2016	08	380
1441	2016	10	390
1441	2016	12	433
1441	2017	02	528
1441	2017	04	398
1441	2017	06	328
1441	2017	08	314
1441	2017	10	356
1441	2017	12	412
1441	2018	02	587
1441	2018	04	427
1441	2018	06	363
1441	2018	08	358
1441	2018	10	381
1441	2018	12	465
1441	2019	02	525
1441	2019	04	535
1441	2019	06	427
1441	2019	08	377
1441	2019	10	371
1441	2019	12	415
1441	2020	02	621
1441	2020	03	263
1441	2020	04	264
1441	2020	06	378
1441	2020	07	300
1441	2020	08	301
1441	2020	09	300
1441	2020	10	300
1441	2020	11	324
1441	2020	12	325
1441	2021	01	373
1441	2021	02	374
1441	2021	03	334
1441	2021	04	335
1448	2014	02	281
1448	2014	04	213
1448	2014	06	176
1448	2014	08	160
1448	2014	10	150
1448	2014	12	172
1448	2015	02	265
1448	2015	04	182
1448	2015	06	170
1448	2015	08	151
1448	2015	10	157
1448	2015	12	209
1448	2016	02	356
1448	2016	04	281
1448	2016	06	229
1448	2016	10	309
1448	2016	12	281
1448	2017	02	400
1448	2017	04	291
1448	2017	06	323
1448	2017	08	537
1448	2017	10	475
1448	2017	12	331
1448	2018	02	749
1448	2018	04	291
1448	2018	06	349
1448	2018	08	459
1448	2018	10	344
1448	2018	12	305
1448	2019	02	357
1448	2019	04	306
1448	2019	06	278
1448	2019	08	490
1448	2019	10	317
1448	2019	12	272
1448	2020	02	431
1448	2020	03	193
1448	2020	04	193
1448	2020	06	431
1448	2020	07	362
1448	2020	08	363
1448	2020	09	237
1448	2020	10	237
1448	2020	11	205
1448	2020	12	205
1448	2021	01	305
1448	2021	02	306
1448	2021	03	209
1448	2021	04	210
1459	2014	02	505
1459	2014	04	549
1459	2014	06	527
1459	2014	08	487
1459	2014	10	534
1459	2014	12	572
1459	2015	02	516
1459	2015	04	427
1459	2015	06	427
1459	2015	08	488
1459	2015	10	466
1459	2015	12	414
1459	2016	02	426
1459	2016	04	461
1459	2016	06	506
1459	2016	08	598
1459	2016	10	578
1459	2016	12	622
1459	2017	02	558
1459	2017	04	505
1459	2017	06	519
1459	2017	08	469
1459	2017	10	486
1459	2017	12	525
1459	2018	02	629
1459	2018	04	567
1459	2018	06	578
1459	2018	08	679
1459	2018	10	615
1459	2018	12	591
1459	2019	02	633
1459	2019	04	663
1459	2019	06	671
1459	2019	08	848
1459	2019	10	931
1459	2019	12	850
1459	2020	02	885
1459	2020	03	443
1459	2020	04	443
1459	2020	05	494
1459	2020	06	494
1459	2020	07	511
1459	2020	08	512
1459	2020	09	442
1459	2020	10	443
1459	2020	11	526
1459	2020	12	527
1459	2021	01	503
1459	2021	02	504
1459	2021	03	473
1459	2021	04	474
1462	2014	02	614
1462	2014	04	507
1462	2014	06	262
1462	2014	08	235
1462	2014	10	261
1462	2014	12	424
1462	2015	02	757
1462	2015	04	604
1462	2015	06	288
1462	2015	08	226
1462	2015	10	260
1462	2015	12	515
1462	2016	02	819
1462	2016	04	539
1462	2016	06	374
1462	2016	10	213
1462	2016	12	460
1462	2017	02	685
1462	2017	04	408
1462	2017	06	222
1462	2017	08	227
1462	2017	10	243
1462	2017	12	451
1462	2018	02	749
1462	2018	04	418
1462	2018	06	182
1462	2018	08	157
1462	2018	10	185
1462	2018	12	497
1462	2019	02	638
1462	2019	04	582
1462	2019	06	325
1462	2019	08	160
1462	2019	10	150
1462	2019	12	348
1462	2020	02	721
1462	2020	03	376
1462	2020	04	377
1462	2020	06	277
1462	2020	07	151
1462	2020	08	152
1462	2020	09	114
1462	2020	10	114
1462	2020	11	227
1462	2020	12	227
1462	2021	01	414
1462	2021	02	414
1462	2021	03	401
1462	2021	04	402
1464	2014	02	513
1464	2014	04	383
1464	2014	06	394
1464	2014	08	404
1464	2014	10	358
1464	2014	12	348
1464	2015	02	453
1464	2015	04	394
1464	2015	06	370
1464	2015	08	395
1464	2015	10	377
1464	2015	12	364
1464	2016	02	534
1464	2016	04	430
1464	2016	06	382
1464	2016	08	365
1464	2016	10	353
1464	2016	12	363
1464	2017	02	457
1464	2017	04	373
1464	2017	06	364
1464	2017	08	363
1464	2017	10	367
1464	2017	12	371
1464	2018	02	561
1464	2018	04	397
1464	2018	06	399
1464	2018	08	403
1464	2018	10	401
1464	2018	12	399
1464	2019	02	488
1464	2019	04	425
1464	2019	06	395
1464	2019	08	394
1464	2019	10	379
1464	2019	12	390
1464	2020	02	620
1464	2020	03	192
1464	2020	04	192
1464	2020	06	393
1464	2020	07	225
1464	2020	08	225
1464	2020	09	211
1464	2020	10	211
1464	2020	11	219
1464	2020	12	220
1464	2021	01	286
1464	2021	02	286
1464	2021	03	204
1464	2021	04	205
1469	2014	02	219
1469	2014	04	197
1469	2014	06	183
1469	2014	08	191
1469	2014	10	184
1469	2014	12	193
1469	2015	02	242
1469	2015	04	212
1469	2015	06	197
1469	2015	08	201
1469	2015	10	185
1469	2015	12	196
1469	2016	02	245
1469	2016	04	228
1469	2016	06	214
